experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,energy_proxy_wh,estimated_arrival_time_s,idle_robots,max_assigned_travel_distance_m,mean_assigned_travel_distance_m,method_file_tag,method_title,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches,travel_distance_m
SP1_MC_recruitment_comparison,under_demand,under_demand_v00,2000,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,17.356334737475763,4.17,1.0,1.0,18,1.0,86.78167368737881,11.907461236216701,3,7.739849803540856,5.785444912491921,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0184374869337186,4.17,1.9913000287488103,0.0,0,0,0.08969998452812433,1.0,0,17.356334737475763
SP1_MC_recruitment_comparison,over_demand,over_demand_v03,2010,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,6,4,1.5,True,inf,6,33.200853996217724,1.7,0.25,nan,24,0.6666666666666666,166.0042699810886,14.567252433712923,0,9.4687140819134,5.533475666036288,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.9889431632941802,5.22,1.9468000391498208,3.5199999999999996,0,3,0.305800000205636,0.25,0,33.200853996217724
SP1_MC_recruitment_comparison,over_demand,over_demand_v03,2010,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,6,4,1.5,True,inf,6,33.200853996217724,1.7,0.25,nan,24,0.6666666666666666,166.0042699810886,14.567252433712923,0,9.4687140819134,5.533475666036288,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.9889431632941802,5.22,1.9468000391498208,3.5199999999999996,0,3,0.3247000277042389,0.25,0,33.200853996217724
SP1_MC_recruitment_comparison,over_demand,over_demand_v03,2010,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,6,4,1.5,True,inf,6,31.59894655600398,3.48,0.5,nan,24,0.6666666666666666,157.9947327800199,16.830509150023477,0,10.93983094751526,5.26649109266733,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.47422443384467233,5.22,1.9468000391498208,1.7399999999999998,0,3,0.5514000076800585,0.5,0,31.59894655600398
SP1_MC_recruitment_comparison,over_demand,over_demand_v03,2010,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,6,4,1.5,True,inf,6,32.12381242081241,5.22,0.75,nan,24,0.6666666666666666,160.61906210406207,16.830509150023477,0,10.93983094751526,5.353968736802069,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,5.22,1.9468000391498208,0.0,0,3,6.467800005339086,0.75,0,32.12381242081241
SP1_MC_recruitment_comparison,over_demand,over_demand_v03,2010,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,4,1.5,True,inf,6,32.12381242081241,5.22,0.75,nan,24,0.6666666666666666,160.61906210406207,16.830509150023477,0,10.93983094751526,5.353968736802069,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,5.22,1.9468000391498208,0.0,0,3,1.9468000391498208,0.75,0,32.12381242081241
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,34.202336540265236,3.83,0.5,nan,32,0.8,171.01168270132618,20.90210663532128,0,13.586369312958833,4.2752920675331545,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.475385189468086,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.10760000441223383,0.5,0,34.202336540265236
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,29.013115505637384,3.83,0.5,nan,32,0.8,145.06557752818694,11.461419569528786,0,7.449922720193711,3.626639438204673,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.41117546686214734,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.05180004518479109,0.5,0,29.013115505637384
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,39.983251008969376,6.039999999999999,0.75,nan,32,0.8,199.91625504484685,15.829965494283691,0,10.289477571284399,4.997906376121172,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,6.039999999999999,2.59569997433573,0.0,0,2,2.7215000009164214,0.75,0,39.983251008969376
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,34.202336540265236,3.83,0.5,nan,32,0.8,171.01168270132618,20.90210663532128,0,13.586369312958833,4.2752920675331545,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.475385189468086,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.3994000144302845,0.5,0,34.202336540265236
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,28.91643606815431,3.83,0.5,nan,32,0.7,144.5821803407716,11.461419569528786,0,7.449922720193711,3.614554508519289,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.40997918714674086,6.039999999999999,2.59569997433573,2.209999999999999,1,3,0.14579994603991508,0.5,0,28.91643606815431
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,24.98281098296571,3.83,0.5,nan,32,0.6,124.91405491482855,11.461419569528786,0,7.449922720193711,3.1228513728707137,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.3613057978518414,6.039999999999999,2.59569997433573,2.209999999999999,2,4,0.1417000312358141,0.5,0,24.98281098296571
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,33.667474989953156,3.83,0.5,nan,32,0.8,168.33737494976577,11.461419569528786,0,7.449922720193711,4.2084343737441445,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.46876698770929676,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.12969993986189365,0.5,0,33.667474989953156
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,29.013115505637384,3.83,0.5,nan,32,0.8,145.06557752818694,11.461419569528786,0,7.449922720193711,3.626639438204673,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.41117546686214734,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.5650999955832958,0.5,0,29.013115505637384
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,29.013115505637384,3.83,0.5,nan,32,0.8,145.06557752818694,11.461419569528786,0,7.449922720193711,3.626639438204673,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.41117546686214734,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.5814000032842159,0.5,0,29.013115505637384
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,29.013115505637384,3.83,0.5,nan,32,0.8,145.06557752818694,11.461419569528786,0,7.449922720193711,3.626639438204673,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.41117546686214734,6.039999999999999,2.59569997433573,2.209999999999999,0,2,0.575199956074357,0.5,0,29.013115505637384
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,8,4,1.25,False,inf,7,19.155518971861543,3.83,0.5,nan,32,0.7,95.77759485930771,11.086767087307694,1,7.2063986067500005,2.7365027102659347,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.28920079382908737,6.039999999999999,2.59569997433573,2.209999999999999,0,3,0.5426999414339662,0.5,0,19.155518971861543
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,8,4,1.25,False,inf,8,39.983251008969376,6.039999999999999,0.75,nan,32,0.8,199.91625504484685,15.829965494283691,0,10.289477571284399,4.997906376121172,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,6.039999999999999,2.59569997433573,0.0,0,2,13.703699922189116,0.75,0,39.983251008969376
SP1_MC_recruitment_comparison,over_demand,over_demand_v04,2010,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,False,inf,8,39.983251008969376,6.039999999999999,0.75,nan,32,0.8,199.91625504484685,15.829965494283691,0,10.289477571284399,4.997906376121172,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,6.039999999999999,2.59569997433573,0.0,0,2,2.59569997433573,0.75,0,39.983251008969376
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,29.533490950391386,3.52,0.5,nan,32,0.8,147.66745475195688,11.170969802269871,0,7.261130371475416,3.691686368798923,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.46810448769269075,6.0,2.5299000553786755,2.48,0,2,0.15330000314861536,0.5,0,29.533490950391386
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,29.533490950391386,3.52,0.5,nan,32,0.8,147.66745475195688,11.170969802269871,0,7.261130371475416,3.691686368798923,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.46810448769269075,6.0,2.5299000553786755,2.48,0,2,0.07599999662488699,0.5,0,29.533490950391386
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,43.16816347569129,6.0,0.75,nan,32,0.8,215.8408173784564,18.131290885386118,0,11.785339075500977,5.396020434461411,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,6.0,2.5299000553786755,0.0,0,2,3.95460007712245,0.75,0,43.16816347569129
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,29.533490950391386,3.52,0.5,nan,32,0.8,147.66745475195688,11.170969802269871,0,7.261130371475416,3.691686368798923,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.46810448769269075,6.0,2.5299000553786755,2.48,0,2,0.6400999845936894,0.5,0,29.533490950391386
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,32.58163379692029,3.91,0.5,nan,32,0.8,162.90816898460145,11.170969802269871,0,7.261130371475416,4.072704224615037,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.40625698581802633,6.0,2.5299000553786755,2.09,0,2,0.25399995502084494,0.5,0,32.58163379692029
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,28.885873780336524,3.52,0.5,nan,32,0.7,144.42936890168258,11.170969802269871,0,7.261130371475416,3.6107342225420656,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.4596754666077924,6.0,2.5299000553786755,2.48,1,3,0.5561999278143048,0.5,0,28.885873780336524
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,32.58163379692029,3.91,0.5,nan,32,0.8,162.90816898460145,11.170969802269871,0,7.261130371475416,4.072704224615037,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.40625698581802633,6.0,2.5299000553786755,2.09,0,2,0.23950007744133472,0.5,0,32.58163379692029
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,32.58163379692029,3.91,0.5,nan,32,0.8,162.90816898460145,11.170969802269871,0,7.261130371475416,4.072704224615037,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],0.40625698581802633,6.0,2.5299000553786755,2.09,0,2,0.6340999389067292,0.5,0,32.58163379692029
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,32.58163379692029,3.91,0.5,nan,32,0.8,162.90816898460145,11.170969802269871,0,7.261130371475416,4.072704224615037,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],0.40625698581802633,6.0,2.5299000553786755,2.09,0,2,0.520800007507205,0.5,0,32.58163379692029
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,32.58163379692029,3.91,0.5,nan,32,0.8,162.90816898460145,11.170969802269871,0,7.261130371475416,4.072704224615037,proposed-model-based-decentralized-local-local-primal-dual-wrench-market,Local primal-dual wrench market [proposed | model_based | decentralized_local | local_primal_dual_wrench_proxy],0.40625698581802633,6.0,2.5299000553786755,2.09,0,2,0.5555999232456088,0.5,0,32.58163379692029
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,8,4,1.25,True,inf,8,29.533490950391386,3.52,0.5,nan,32,0.8,147.66745475195688,11.170969802269871,0,7.261130371475416,3.691686368798923,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],0.46810448769269075,6.0,2.5299000553786755,2.48,0,2,0.5088000325486064,0.5,0,29.533490950391386
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,8,4,1.25,True,inf,8,43.16816347569129,6.0,0.75,nan,32,0.8,215.8408173784564,18.131290885386118,0,11.785339075500977,5.396020434461411,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],0.0,6.0,2.5299000553786755,0.0,0,2,12.813200009986758,0.75,0,43.16816347569129
SP1_MC_recruitment_comparison,over_demand,over_demand_v05,2010,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,4,1.25,True,inf,8,43.16816347569129,6.0,0.75,nan,32,0.8,215.8408173784564,18.131290885386118,0,11.785339075500977,5.396020434461411,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,6.0,2.5299000553786755,0.0,0,2,2.5299000553786755,0.75,0,43.16816347569129
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,35.817955564506526,4.22,0.5,nan,32,0.6666666666666666,179.08977782253262,15.895310970882335,0,10.331952131073518,4.477244445563316,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.19178785363848186,4.3,1.4631999656558037,0.08000000000000007,0,4,0.1015000743791461,0.5,0,35.817955564506526
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,34.09591144075591,2.17,0.25,nan,32,0.6666666666666666,170.47955720377954,14.480187921476725,0,9.412122148959872,4.261988930094489,baseline-classic-centralized-hungarian-expanded,Hungarian expanded [baseline | classic | centralized | hungarian_expanded],0.8452169423543131,4.3,1.4631999656558037,2.13,0,4,0.0491999089717865,0.25,0,34.09591144075591
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,8,4,1.5,False,inf,6,25.889489839759918,4.3,0.5,nan,32,0.5,129.4474491987996,14.480187921476725,2,9.412122148959872,4.31491497329332,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.3,1.4631999656558037,0.0,0,6,1.6377000138163567,0.5,0,25.889489839759918
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,35.817955564506526,4.22,0.5,nan,32,0.6666666666666666,179.08977782253262,15.895310970882335,0,10.331952131073518,4.477244445563316,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.19178785363848186,4.3,1.4631999656558037,0.08000000000000007,0,4,0.4917000187560916,0.5,0,35.817955564506526
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,34.09591144075591,2.17,0.25,nan,32,0.6666666666666666,170.47955720377954,14.480187921476725,0,9.412122148959872,4.261988930094489,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.8452169423543131,4.3,1.4631999656558037,2.13,0,4,0.14320004265755415,0.25,0,34.09591144075591
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,30.79224366699012,2.17,0.25,nan,32,0.5,153.9612183349506,12.406319663402078,0,8.064107781211352,3.849030458373765,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.7902570399186324,4.3,1.4631999656558037,2.13,2,6,0.1409000251442194,0.25,0,30.79224366699012
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,34.09591144075591,2.17,0.25,nan,32,0.6666666666666666,170.47955720377954,14.480187921476725,0,9.412122148959872,4.261988930094489,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.8452169423543131,4.3,1.4631999656558037,2.13,0,4,0.12780004180967808,0.25,0,34.09591144075591
SP1_MC_recruitment_comparison,over_demand,over_demand_v06,2010,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,8,4,1.5,False,inf,8,39.53093427590028,0.0,0.0,nan,32,0.6666666666666666,197.65467137950145,18.59888836376924,0,12.089277436450006,4.941366784487535,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],1.6576376439082015,4.3,1.4631999656558037,4.3,0,4,0.6459999131038785,0.0,0,39.53093427590028
